,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
0,Evening everyone!,7.01pm,3,0,10.7847745922,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1,"The fixtures continue to come thick and fast, and right here we will be focusing on the bottom half of the table as Crystal Palace and Swansea City go head to head at Selhurst Park.",7.01pm,21,16,132.423446852,0.0,0.0,0.121575676675,0.0178669861021,0,0.18506,0,0,0,0,0,0,0,0,0,0
2,"It is a crucial game for both as the Eagles can move four points away the relegation zone with a win, while the Swans can go one point within safety if they come out on top on away turf.",7.01pm,22,19,145.756683113,0.121575676675,0.0,0.0718273195442,0.0420913632587,0,0.189015,0,1,0,0,0,0,0,0,0,0
3,The managerial situation has dominated both clubs in recent weeks.,7.05pm,7,4,45.0224761299,0.0718273195442,0.0178669861021,0.0489262213127,0.0243194555987,0,0.078945,0,0,0,0,0,0,0,0,0,0
4,"Alan Pardew was sacked by Palace last month and was swiftly replaced with Sam Allardyce, who has been out of work since losing his job as England manager in September after lasting just 67 days.",7.05pm,22,15,151.217960807,0.0489262213127,0.0420913632587,0.0737541832846,0.16592993276,0,0.096775,0,0,0,0,0,0,0,0,0,0
5,Bob Bradley did not last much longer in charge of Swansea!,7.05pm,8,4,45.005705804,0.0737541832846,0.0243194555987,0.024611691601,0.0606281212261,0,0.105265,0,0,0,0,0,0,0,0,0,0
6,"The 58-year-old became the first American to coach in the Premier League when he was hired in October, but less than three months later he was fired after losing seven, drawing two and winning just two during his spell.",7.05pm,24,18,155.2067669,0.024611691601,0.16592993276,0.0265742099917,0.106278232719,0,0.15619,0,1,0,0,1,0,0,0,0,0
7,"Like Palace, Swansea moved quickly in finding a replacement.",7.10pm,9,2,34.997423209,0.0265742099917,0.0606281212261,0.0,0.0187596957107,0,0.119485,0,0,0,0,0,0,0,0,0,0
8,"Earlier this evening, the Welsh outfit announced that Paul Clement has been appointed on a two-and-a-half-year contract.",7.10pm,12,7,65.4105490939,0.0,0.106278232719,0.0734536175718,0.0360212094559,0,0.081635,0,0,0,0,0,0,0,0,0,0
9,Clement departs his role as Carlo Ancelotti's assistant at Bayern Munich in order to take on the job at the Liberty Stadium.,7.10pm,15,9,89.8741144377,0.0734536175718,0.0187596957107,0.0595849853671,0.0724488371181,0,0.14886,0,0,0,0,0,0,0,0,0,0
10,"He will be in the stands watching the game tonight, but caretaker boss Alan Curtis will be the man in the dugout and will be responsible for selecting the team.",7.10pm,15,17,111.095343074,0.0595849853671,0.0360212094559,0.0436690831125,0.0441066371614,0,0.1915,0,0,0,0,0,0,0,0,0,0
11,"Speaking of teams, let's bring you the lineups for both sides at Selhurst Park.",7.12pm,11,6,59.5471383606,0.0436690831125,0.0724488371181,0.0142459369582,0.0,0,0.12192,0,0,0,0,0,0,0,0,0,0
12,We'll start with the hosts...,7.12pm,4,3,17.9065972597,0.0142459369582,0.0441066371614,0.0,0.0,0,0.1489,0,0,0,0,0,0,0,0,0,0
13,"CRYSTAL PALACE XI: Hennessey; Kelly, Delaney, Tomkins, Ward; Ledley, Cabaye; Puncheon, Townsend, Zaha; BentekeSubs: Speroni, Flamini, Phillips, Mutch, Lee, Sako, Campbell",7.13pm,39,0,102.964014074,0.0,0.0,0.0450738084997,0.120298339154,0,0.04738,0,0,0,0,0,0,0,0,0,0
14,"SWANSEA CITY XI: Fabianski; Naughton, Fernandez, Mawson, Taylor; Fulton, Ki, Cork; Routledge, Llorente, SigurdssonSubs: Nordfeldt, Rangel, van der Hoorn, Fer, Barrow, Dyer, Borja",7.14pm,41,0,111.663116575,0.0450738084997,0.0,0.0,0.0,0,0.04593,0,0,0,0,0,0,0,0,0,0
15,"Allardyce has made two changes to the team that lost to Arsenal, with Damien Delaney back in defence after serving a suspension, while Joe Ledley comes into the midfield alongside Yohan Cabaye.",7.16pm,23,12,128.179969298,0.0,0.120298339154,0.116754754648,0.0704949882515,0,0.165045,0,0,0,1,0,0,0,0,0,0
16,"Scott Dann and Mathieu Flamini are the two to miss out, with the former not in the squad at all.",7.16pm,10,12,74.651315594,0.116754754648,0.0,0.0550802365529,0.0862530484395,0,0.167575,0,0,0,0,0,0,0,0,0,0
17,Wilfried Zaha starts tonight after being given special dispensation to play before joining up with Ivory Coast for the Africa Cup of Nations.,7.16pm,15,9,102.55670253,0.0550802365529,0.0704949882515,0.0517242642271,0.0775908222521,0,0.10909,0,0,0,0,0,0,0,0,0,0
18,"Four changes have been made to the Swansea team that were beaten by Bournemouth, with Federico Fernandez coming into the defence to replace Jordi Amat.",7.21pm,16,11,100.714537379,0.0517242642271,0.0862530484395,0.0271942619243,0.0131991973255,0,0.14614,0,0,0,0,0,0,0,0,0,0
19,"Jay Fulton and Jack Cork start in place of Leon Britton and Leroy Fer, while Wayne Routledge starts and Nathan Dyer drop to the bench.",7.21pm,19,8,108.859543823,0.0271942619243,0.0775908222521,0.00599207982262,0.0185396786942,0,0.15654,0,0,0,0,0,0,0,0,0,0
20,"Fernando Llorente was a doubt after picking up a knock, but he makes the first XI tonight.",7.21pm,11,8,60.9524532171,0.00599207982262,0.0131991973255,0.0,0.0971137725525,0,0.16029,0,0,0,0,0,0,0,0,0,0
21,"As we touched on, Swansea have a new man in charge!",7.24pm,7,6,35.2826247809,0.0,0.0185396786942,0.0613378635971,0.0,0,0.129595,0,0,0,0,0,0,0,0,0,0
22,"There is no doubt that Clement is well respected in the game as he has had spells as number two with Chelsea, Paris Saint-Germain, Real Madrid and Bayern.",7.24pm,17,14,110.842768988,0.0613378635971,0.0971137725525,0.162211279578,0.0399800486216,0,0.15917,0,0,0,0,0,0,0,0,0,0
23,There has only been one occasion where he has gone it alone and that was at Derby County.,7.24pm,7,12,75.704117421,0.162211279578,0.0,0.0756857006653,0.0543209923595,0,0.06,0,0,0,0,0,0,0,0,0,0
24,"The 44-year-old only lasted eight months before he left in February 2016, winning 14 games, recording 12 draws and losing seven.© Getty Images",7.24pm,19,6,96.9295166452,0.0756857006653,0.0399800486216,0.0541983967611,0.0138020840049,0,0.07547,0,1,0,0,1,0,0,0,0,0
25,Is he the right man for Swansea?,7.26pm,4,4,22.2024709181,0.0541983967611,0.0543209923595,0.125888368959,0.0143773820844,0,0.0625,0,0,0,0,0,0,0,0,0,0
26,"Well, the club's objective is to climb out of the relegation zone.",7.26pm,9,6,44.4256457622,0.125888368959,0.0138020840049,0.0728745514586,0.140331995522,0,0.214915,0,0,0,0,0,0,0,0,0,0
27,At the moment they sit four points adrift of safety after winning just three of their 19 fixtures.,7.26pm,11,8,72.5554024072,0.0728745514586,0.0143773820844,0.0145792440816,0.0740073218444,0,0.111825,0,1,0,0,0,0,0,0,0,0
28,"It is by no means an easy job for Clement, and while he is vastly experienced in the game, he is quite the novice when it comes to being the main man in charge.",7.26pm,16,21,130.460655704,0.0145792440816,0.140331995522,0.10766016746,0.141279570998,0,0.1785,0,0,0,0,0,0,0,0,0,0
29,"In truth, it would have helped Swansea to hire someone of Allardyce's ilk, who knows how to deal with the pressure of relegation and keep teams up in the top flight.",7.28pm,20,15,121.244577201,0.10766016746,0.0740073218444,0.104417064248,0.0305670817608,0,0.15314,0,0,0,0,0,0,0,0,0,0
30,"That does not mean, of course, that Clement is not capable of saving Swansea's season, but perhaps the club's board are looking at Ancelotti's former right-hand man as the best option to guide the Welsh outfit back to the Premier League from the Championship.",7.28pm,31,20,166.638188899,0.104417064248,0.141279570998,0.0955933965592,0.132174590442,0,0.141365,0,0,0,0,0,0,0,0,0,0
31,"If that's the case, then they are already resigned to being relegated, which doesn't inspire much optimism.",7.28pm,12,10,74.8070111608,0.0955933965592,0.0305670817608,0.0,0.0287043532597,0,0.072725,0,0,0,0,0,0,0,0,0,0
32,"So, how big of a job does Clement have on his hands?",7.31pm,6,8,46.4992063271,0.0,0.132174590442,0.0557756665108,0.0,0,0.087945,0,0,0,0,0,0,0,0,0,0
33,"Well, as mentioned, the club have only won three league games this season and they have gone through two managerial appointments.",7.31pm,14,10,83.5028085787,0.0557756665108,0.0287043532597,0.0174773482,0.115821334488,0,0.10204,1,0,0,0,0,0,0,0,0,0
34,"Francesco Guidolin was sacked after losing 2-1 to Liverpool - a run which included one win, one draw and five defeats.",7.31pm,17,6,79.9556616759,0.0174773482,0.0,0.0,0.0,0,0.07863,0,1,0,0,1,0,0,0,0,0
35,Bradley did not fair much better as he only had two wins on his record.,7.31pm,8,8,63.851031928,0.0,0.115821334488,0.0,0.0240114729111,0,0.086955,0,1,0,0,0,0,0,0,0,0
36,"Under the American's leadership, the team picked up just eight points from a possible 36.",7.31pm,11,7,59.6135624311,0.0,0.0,0.0142246298726,0.0151253823405,0,0.12195,0,0,0,0,0,0,0,0,0,0
37,"The triumphs came against tonight's opponents Palace (more of that later) and Sunderland, whom they defeated 3-0 on home soil.",7.34pm,16,9,79.761440555,0.0142246298726,0.0240114729111,0.133140627924,0.0106686941671,0,0.10204,0,0,0,0,0,0,0,0,0,0
