,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
0,Morning all!,11.01am,2,1,9.52860054779,0.0,0.0,0.0,0.0,0,0.02439,0,0,0,0,0,0,0,0,0,0
1,Sports Mole's live La Liga coverage for the 2016-17 campaign returns from the Bernabeu as league leaders Real Madrid welcome struggling Granada.,11.01am,19,5,80.4912997194,0.0,0.0,0.053551382966,0.0509479920623,0,0.19841,0,0,0,0,0,0,0,0,0,0
2,"Both teams have had a long period of rest over the festive break, but it is now back to the bread and butter of league football.",11.01am,13,15,91.894764972,0.053551382966,0.0,0.0488758373416,0.163632030276,0,0.13699,0,0,0,0,0,0,0,0,0,0
3,"Real Madrid currently lead the way in Spain, but the reigning champions Barcelona are very much in hot pursuit!",11.01am,14,7,69.7161910679,0.0488758373416,0.0509479920623,0.0820723151184,0.0463833886259,0,0.134485,0,0,0,0,0,0,0,0,0,0
4,"In total, these two teams have met on 10 occasions in the top flight of Spanish football and Real Madrid have been victorious nine times.",11.04am,17,10,93.8651953855,0.0820723151184,0.163632030276,0.0480294275306,0.0117285884595,0,0.17339,0,0,0,0,0,0,0,0,0,0
5,"Granada's sole success over Los Blancos came during the 2012-13 campaign, but they have never avoided defeat at the Bernabeu and suffered a 9-1 loss when they travelled to this stadium during the 2014-15 season.",11.04am,22,16,119.74655361,0.0480294275306,0.0463833886259,0.0272306724885,0.0332611518217,0,0.214775,0,0,0,0,0,0,0,0,0,0
6,It is a tough ask for the visitors.,11.04am,4,5,23.6380377748,0.0272306724885,0.0117285884595,0.0233585977648,0.0105128211776,0,0.11472,0,0,0,0,0,0,0,0,0,0
7,"Right, without further ado, let me bring you up-to-speed with the all-important team news from the Spanish capital.",11.07am,14,7,68.0587670481,0.0233585977648,0.0332611518217,0.00967341494341,0.0,0,0.117815,0,0,0,0,0,0,0,0,0,0
8,"Real Madrid were actually in Copa del Rey action against Sevilla during the week, but Granada have not played a competitive match since December 21 so they should be well rested!",11.07am,20,13,120.224844066,0.00967341494341,0.0105128211776,0.00865221917935,0.246227201868,0,0.25709,0,0,0,0,0,0,0,0,0,0
9,"TEAMS!REAL: Navas; Carvajal, Varane, Nacho, Marcelo; Casemiro, Modric, Kroos; Ronaldo, Benzema, IscoGRANADA: Ochoa; Tito, Vezo, Lomban, Gabriel; Samper, Agbo, Pereira; Boga, Kravets, Tabanou",11.10am,47,0,107.678916524,0.00865221917935,0.0,0.0987139622823,0.0,0,0.08197,0,0,0,0,0,0,0,0,0,0
10,"Real Madrid boss Zinedine Zidane has made four changes to the team that beat Sevilla 3-0 in the Copa del Rey during the week, with Keylor Navas, Isco, Karim Benzema and Cristiano Ronaldo all coming into the XI.",11.13am,29,13,142.171411567,0.0987139622823,0.246227201868,0.0288164821272,0.0627555674213,0,0.412125,0,0,0,0,0,0,0,0,0,0
11,"Sergio Ramos once again misses out through suspension, while Gareth Bale and Pepe remain on the sidelines.",11.13am,11,8,76.5232918005,0.0288164821272,0.0,0.0,0.00665707396975,0,0.11983,0,0,0,0,0,0,0,0,0,0
12,Isco is preferred in an attacking position to James Rodriguez.© SilverHub,11.13am,7,4,39.2763453696,0.0,0.0627555674213,0.0159695434246,0.0140831528873,0,0.111825,0,0,0,0,0,0,1,0,0,0
13,"As for Granada, there are incredibly no fewer than nine loan players in their starting XI at the Bernabeu.",11.16am,11,10,73.6321413494,0.0159695434246,0.00665707396975,0.14314561766,0.142017144512,0,0.88803,0,0,0,0,0,0,0,0,0,0
14,"Only defenders Tito and David Lomban are officially contracted to the Spanish club, with the rest of the team made up with players on loan from other teams.",11.16am,16,14,108.203520895,0.14314561766,0.0140831528873,0.128962474601,0.0,0,0.120365,0,0,0,0,0,0,0,0,0,0
15,"Manchester United's Andreas Pereira is again joined in midfield by Barcelona's Sergi Samper, while there are also spots in the team for the likes of on-loan Chelsea midfielder Jeremie Boga and Swansea City's Franck Tabanou.",11.16am,27,13,141.656610589,0.128962474601,0.142017144512,0.0750098638831,0.107828116871,0,0.87945,0,0,0,0,0,0,0,0,0,0
16,So there we have it.,11.19am,1,5,18.9677380016,0.0750098638831,0.0,0.121182055482,0.0,0,0.04348,0,0,0,0,0,0,0,0,0,0
17,The two teams are in and we are now just about 40 minutes from kickoff on this mild afternoon in the Spanish capital.,11.19am,10,14,81.300547862,0.121182055482,0.107828116871,0.103929152922,0.113740132249,0,0.146775,0,0,0,0,0,0,0,0,0,0
18,"I shall speak about the away side and their struggles a little bit later, but let's start with the league leaders Real Madrid, who claimed the Club World Cup for a second time last month when they overcame Japanese side Kashima Antlers in the final.",11.19am,32,17,166.070999084,0.103929152922,0.0,0.219841107432,0.0992007920527,0,0.19332,0,0,0,0,0,0,0,0,0,0
19,"Real Madrid's participation in the 2016 Club World Cup in Japan means that they currently have a game in hand over the likes of Barcelona and Sevilla, but as things stand, the gap to second-place Barcelona is just three points.",11.22am,26,18,133.828499445,0.219841107432,0.113740132249,0.0873674335496,0.128773561824,0,0.220425,0,0,0,0,0,0,0,0,0,0
20,"It has been a very impressive campaign for Los Blancos, who have won 11 of their 15 league games – remaining unbeaten in the process – to collect 37 points.© AFP",11.22am,18,14,109.931226972,0.0873674335496,0.0992007920527,0.0839107654229,0.0623710816072,0,0.159855,1,0,0,0,0,0,0,0,0,0
21,"Zinedine Zidane's side have actually not lost a competitive match since April 2016 and that sensational run of form has helped them top La Liga at this stage, reach the knockout round of the Champions League and progress in the Copa del Rey.",11.25am,30,16,165.744739653,0.0839107654229,0.128773561824,0.0692398439221,0.154310601915,0,0.176815,0,0,0,1,0,0,0,0,0,0
22,"Barcelona and Sevilla are hot on their tails, but Real Madrid still have a healthy gap when considering that they still have a game in hand.",11.25am,15,13,87.401910331,0.0692398439221,0.0623710816072,0.0436829034216,0.0099460086214,0,0.129565,0,0,0,0,0,0,0,0,0,0
23,"The Madrid giants were far from convincing in their last league match, with Deportivo La Coruna leading 2-1 at the Bernabeu entering the final six minutes of action.",11.28am,20,10,100.318093682,0.0436829034216,0.154310601915,0.0259861033487,0.0677606636785,0,0.22475,0,0,0,0,0,0,0,0,0,0
24,"Mariano Diaz levelled in the 84th minute, however, before Sergio Ramos scored a 92nd-minute winner.",11.28am,14,4,60.6257574341,0.0259861033487,0.0099460086214,0.0259116810787,0.0611373133329,0,0.132815,0,1,0,0,0,0,0,0,0,0
25,"It was absolutely vital that they entered the winter break in Spain off the back of another three points, and that was the case.",11.28am,13,13,88.4436224024,0.0259116810787,0.0677606636785,0.0815087602405,0.143413806122,0,0.1494,0,1,0,0,0,0,0,0,0,0
26,"In terms of what is ahead for Real Madrid, they will travel to Sevilla for the second leg of their last-16 Copa del Rey clash on Thursday - leading 3-0 from the first leg - before visiting Sevilla in the league next weekend.",11.32am,27,18,138.64256043,0.0815087602405,0.0611373133329,0.121960435991,0.0965393945607,0,0.549565,0,0,0,0,0,0,0,0,0,0
27,"That is two tough fixtures for Zidane's team back-to-back, but they will then end the month with successive home matches against Malaga and Real Sociedad, which they will expect to win.© SilverHub",11.32am,20,15,114.881862275,0.121960435991,0.143413806122,0.0792148489049,0.116614008437,0,0.111505,0,1,0,0,0,0,0,0,0,0
28,"Realistically, Atletico Madrid are out of the title race due to the fact that they trail Real Madrid by nine points and having played one game more, but Barcelona are just three points behind and Sevilla, who have been excellent this season, are one point behind Barcelona.",11.35am,31,21,178.817097195,0.0792148489049,0.0965393945607,0.086644256328,0.012674288247,0,0.12724,0,0,0,0,0,0,0,0,0,0
29,It does appear that those three teams will battle for the championship in the second half of the campaign.,11.35am,9,11,68.7122908602,0.086644256328,0.116614008437,0.0849768002864,0.0605368366842,0,0.179035,0,0,0,0,0,0,0,0,0,0
30,"As for Granada, their focus is on staying in the division.",11.38am,6,7,35.2773538005,0.0849768002864,0.012674288247,0.0695140030297,0.0323832821499,0,0.28097,0,0,0,0,0,0,0,0,0,0
31,"A record of just one win, six draws and nine defeats has left the strugglers in 19th position in the table on nine points, with only Osasuna boasting a worse record at this stage.",11.38am,22,15,125.480536285,0.0695140030297,0.0605368366842,0.0950492097474,0.0,0,0.165155,0,1,0,0,1,0,1,0,0,0
32,"Granada's sole success this season, however, was a shock 2-1 win over high-flying Sevilla at the start of December.",11.38am,16,7,61.8859206838,0.0950492097474,0.0323832821499,0.0,0.104985196269,0,0.1481,0,1,0,0,0,0,0,0,0,0
33,Can they pull off another big result here?,11.38am,5,4,35.446945387,0.0,0.0,0.0248378599134,0.0335127005199,0,0.021275,0,0,0,0,0,0,0,0,0,0
34,"Granada's last league fixture ended in a 2-0 defeat at home to Real Sociedad and they were also knocked out of the Copa del Rey by Osasuna on December 21, which capped a poor end to 2016.",11.42am,25,15,130.826718983,0.0248378599134,0.104985196269,0.208479948912,0.015141473203,0,0.198815,0,0,0,0,0,0,0,0,0,0
35,"This afternoon's fixture will be very tough for Granada, but they have a massive home game against Osasuna in the league next weekend.",11.42am,14,12,79.2799357323,0.208479948912,0.0335127005199,0.00696283401547,0.0,0,0.185675,0,0,0,0,0,0,0,0,0,0
36,Some live scenes from the Bernabeu...💪💪💪 #RMLigaThe players are warming up!#HalaMadrid pic.twitter.com/V7VCctg7Gq— Real Madrid C.F.,11.42am,17,5,55.3869248757,0.00696283401547,0.015141473203,0.0,0.0335366187568,0,0.106725,0,0,0,0,0,0,0,0,0,0
37,"(@realmadriden) January 7, 2017",11.42am,8,0,14.4695753752,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
38,This is actually Granada's sixth straight season in the top flight of Spanish football since gaining promotion from the Segunda Division in 2011.,11.45am,17,8,87.0039240194,0.0,0.0335366187568,0.0241119396791,0.148298376328,0,0.14338,0,0,0,0,0,0,0,0,0,0
39,"They have finished 17th, 15th, 15th, 17th and 16th in their five previous campaigns and it does appear that they will face another bitter fight to survive the drop.",11.45am,20,13,120.744632795,0.0241119396791,0.0,0.0245284390763,0.0387290388986,0,0.11842,0,0,0,0,0,0,0,0,0,0
40,Just one win from 16 league matches this season is an indication of their struggles.,11.45am,9,7,56.1929121682,0.0245284390763,0.148298376328,0.151057618129,0.136163560463,0,0.140485,0,1,0,0,0,0,0,0,0,0
41,"Only Osasuna (34) have conceded more league goals than Granada (33) this season, while Lucas Alcaraz's team have only found the back of the net on 14 occasions, which is the second-worst record in the league.",11.48am,27,17,133.149673541,0.151057618129,0.0387290388986,0.118137501258,0.0,1,0.21716,0,0,0,0,0,0,0,0,0,0
42,"Whether they survive this season is not going to depend on their results against the likes of Real Madrid, rather the key fixtures against the teams around them.",11.48am,16,14,104.671897252,0.118137501258,0.136163560463,0.0,0.0,0,0.17238,0,0,0,0,0,0,0,0,0,0
43,🎥 El equipo salta a calentar.,11.52am,6,1,21.3722087086,0.0,0.0,0.168625674434,0.0,0,0.02564,0,0,0,0,0,0,0,0,0,0
44,En 20 minutos comienza el fútbol.,11.52am,7,0,25.972256949,0.168625674434,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
45,Vuelve @LaLiga #RealMadridGranada pic.twitter.com/ysHSndlp0h— Granada C.F.,11.52am,9,0,18.6313686846,0.0,0.0,0.0,0.0,0,0.041665,0,0,0,0,0,0,0,0,0,0
46,"(@GranadaCdeF) January 7, 2017",11.52am,8,0,15.1627225557,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
47,Here we go then - both sets of players are in the tunnel ahead of kickoff at the Bernabeu.,11.55am,9,11,68.0068640401,0.0,0.0,0.0584555610436,0.0539596397901,0,0.197715,0,0,0,0,0,0,0,0,0,0
48,"It is a very tough ask for Granada and you do get the feeling that they will need to get through the opening 15, 20 minutes without conceding if they are to stand a chance of gaining a positive result!",11.55am,20,22,141.404896528,0.0584555610436,0.0,0.0496424697025,0.0369469120336,0,0.149695,0,0,0,0,0,0,0,0,0,0
