,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
0,Afternoon all!,2.16pm,2,1,8.11507185853,0.0,0.0,0.0,0.11340765013,0,0.025005,0,0,0,0,0,0,0,0,0,0
1,Sports Mole's live La Liga coverage continues from the Ipurua as Eibar welcome Atletico Madrid in what should be a very interesting game of football.,2.16pm,17,10,91.8494061464,0.0,0.0,0.0748756548051,0.0970012502828,0,0.17288,0,0,0,0,0,0,0,0,0,0
2,Eibar are just two positions and five points behind their opponents here and defeat for Diego Simeone's side would all but end what already looks to be an impossible title challenge this term.,2.16pm,21,14,126.884861752,0.0748756548051,0.11340765013,0.0530655302004,0.108092234811,0,0.163285,0,0,0,0,0,0,1,0,0,0
3,Stay tuned for live updates this afternoon!,2.16pm,6,2,30.9381949087,0.0530655302004,0.0970012502828,0.0439495447563,0.0,0,0.022225,0,0,0,0,0,0,0,0,0,0
4,This match will be the ninth fixture between Eibar and Atletico in league football.,2.19pm,8,7,45.6134760998,0.0439495447563,0.108092234811,0.0757093231702,0.0981239510337,0,0.13034,0,0,0,0,0,0,0,0,0,0
5,Their first meeting occurred in the Segunda Division during the 2000-01 campaign and Eibar actually recorded a 2-1 victory on home soil.,2.19pm,15,8,73.063278135,0.0757093231702,0.0,0.139065504209,0.021508554745,0,0.179035,0,0,0,0,0,0,0,0,0,0
6,"Atletico have won each of their six meetings since, however, including a 2-0 victory in this stadium last season and a 3-1 success in their last clash at the Vicente Calderon.",2.19pm,20,14,104.747976404,0.139065504209,0.0981239510337,0.00932885190336,0.263724103761,0,0.184325,1,0,0,0,0,0,0,0,0,0
7,"Right, without further ado, let me bring you up-to-speed with the all-important team news from the Ipurua.",2.22pm,13,7,64.2498440173,0.00932885190336,0.021508554745,0.0169930696154,0.0,0,0.086205,0,0,0,0,0,0,0,0,0,0
8,Both of these teams were in Copa del Rey action during the week – Eibar recording a 3-0 victory at Osasuna in the first leg of their last-16 clash and Atletico running out 2-0 winners at Las Palmas.,2.22pm,23,16,126.327670239,0.0169930696154,0.263724103761,0.0408861477392,0.0429375313308,0,0.206475,0,1,0,0,0,0,0,0,0,0
9,"TEAMS!EIBAR: Yoel; Capa, Dos Santos, Lejeune, Luna; Rico, Garcia; Inui, Adrian, Leon; EnrichATLETI: Moya; Vrsaljko, Godin, Savic, Luis; Gimenez, Gabi, Koke; Saul, Torres, Griezmann",2.25pm,48,0,116.057494982,0.0408861477392,0.0,0.0486906345147,0.106640778042,0,0.06154,0,0,0,0,0,0,0,0,0,0
10,"Eibar are still without the services of injured pair Kike and Ivan Ramis, but Jose Luis Mendilibar otherwise has a fully-fit squad to choose from.",2.28pm,18,9,94.1171808754,0.0486906345147,0.0429375313308,0.0347700620464,0.0150751391336,0,0.10294,0,0,0,0,0,0,0,0,0,0
11,"Sergi Enrich will once again lead the line, while Pedro Leon, Adrian and Takashi Inui will provide support from a deep position.",2.28pm,16,9,90.9073843352,0.0347700620464,0.106640778042,0.015848017967,0.00522065475464,0,0.08868,0,0,0,0,0,0,1,0,0,0
12,"Bebe, however, is back on the bench despite netting in the team's 3-0 success away at Osasuna during the week.© Getty Images",2.28pm,17,8,75.4507557482,0.015848017967,0.0150751391336,0.0174750410201,0.0829291359239,0,0.16781,0,0,0,0,0,0,0,0,0,0
13,"As for Atletico, head coach Diego Simeone has shuffled his pack following the Copa del Rey clash with Las Palmas.",2.32pm,16,6,82.7049869503,0.0174750410201,0.00522065475464,0.00520964917178,0.0134502790108,0,0.107805,0,1,0,0,0,0,0,0,0,0
14,"Fernando Torres replaces Kevin Gameiro at centre-forward, while Jose Gimenez also comes into the team in what appears to be a central midfield position.",2.32pm,17,9,90.2076734122,0.00520964917178,0.0829291359239,0.0338965522878,0.00804304463298,0,0.170205,0,0,0,0,0,0,1,0,0,0
15,"Sime Vrsaljko is again given the nod at right-back, leaving Juanfran on the bench.",2.32pm,10,6,50.8926238338,0.0338965522878,0.0134502790108,0.0627230691448,0.0,0,0.07923,0,0,0,0,0,0,0,0,0,0
16,Goalkeeper Jan Oblak remains on the sidelines.,2.32pm,6,2,31.128117412,0.0627230691448,0.00804304463298,0.0,0.0489230933109,1,0.070905,0,0,0,0,0,0,0,0,0,0
17,So there we have it.,2.35pm,1,5,18.0306253851,0.0,0.0,0.0913031627845,0.0424117603251,0,0.044445,0,0,0,0,0,0,0,0,0,0
18,The two teams are in and we are now just about 40 minutes from kickoff on this mild afternoon in Eibar.,2.35pm,9,13,73.0771466861,0.0913031627845,0.0489230933109,0.0977972097939,0.138960058152,0,0.114755,0,0,0,0,0,0,0,0,0,0
19,"I shall speak about the home side and their impressive form a little bit later, but let's start with Atletico, who have really struggled to find consistency this season.",2.35pm,21,12,108.16513324,0.0977972097939,0.0424117603251,0.0533355379741,0.143544354388,0,0.15357,0,0,0,0,0,0,0,0,0,0
20,"As it stands, Simeone's side are down in sixth position in the table and 12 points off league leaders Real Madrid.",2.35pm,15,9,76.8920810717,0.0533355379741,0.138960058152,0.132752162026,0.212008004555,0,0.2266,0,0,0,0,0,0,1,0,0,0
21,"Atletico are only one point behind fourth-place Villarreal and it would be a major surprise if they finished outside of the top four this season, but even a top-three challenge seems difficult due to the form of Sevilla and of course Barcelona, who will press Real Madrid hard in the second half of the campaign.",2.38pm,34,24,191.910952374,0.132752162026,0.143544354388,0.137797799281,0.182118999747,0,0.155295,0,0,0,0,0,0,0,0,0,0
22,"Overall, it has been a difficult league campaign for Simeone's Madrid giants.© AFP",2.38pm,10,5,43.6906662297,0.137797799281,0.212008004555,0.0311313138692,0.0,0,0.11182,0,0,0,0,0,0,0,0,0,0
23,"A record of eight wins, four draws and four defeats has brought Atletico 28 points and each of their four losses have arrived over the last couple of months.",2.42pm,19,12,109.143250307,0.0311313138692,0.182118999747,0.0195403080179,0.016871908094,0,0.10448,0,1,0,0,1,0,0,0,0,0
24,"They suffered a 1-0 defeat away to Sevilla on October 23, before going down 2-0 at Real Sociedad in their next away fixture.",2.42pm,16,9,79.3143503963,0.0195403080179,0.0,0.154245790105,0.278661160353,0,0.115865,0,0,0,0,0,0,0,0,0,0
25,"Then came a very damaging 3-0 defeat at home to Real Madrid, who have just beaten Granada 5-0 at home.",2.42pm,13,9,66.914993228,0.154245790105,0.016871908094,0.309379808341,0.190694510481,0,0.1,0,0,0,0,0,0,0,0,0,0
26,"Atletico collected four points from their two league matches after the defeat to Real Madrid, but then suffered a 3-0 defeat at Villarreal.",2.45pm,16,9,78.7182602791,0.309379808341,0.278661160353,0.114461152015,0.135506512724,0,0.15057,0,0,0,0,0,0,0,0,0,0
27,"Their last league fixture brought an unconvincing 1-0 win at home to Las Palmas and the team's struggles this term have led to question marks over the future of Simeone, who is said to be considering a move to the managerial hotseat at Inter Milan.",2.45pm,28,20,164.653863676,0.114461152015,0.190694510481,0.169777865791,0.093655401326,0,0.18445,0,1,0,0,0,0,0,0,0,0
28,"Atletico have actually lost three of their last four away games in the league and although they breezed into the knockout stage of the Champions League once again, they will have to improve in a number of areas if they are to make another European final.",2.48pm,24,24,163.988477533,0.169777865791,0.135506512724,0.0333263513646,0.222356937339,0,0.198785,0,0,0,1,0,0,0,0,0,0
29,"You sense that this is a massive football match for Atletico, who really cannot afford to keep dropping points on the road.© Getty Images",2.48pm,14,12,87.5033527486,0.0333263513646,0.093655401326,0.0541564808997,0.0568649809507,0,0.109375,0,0,0,0,0,0,0,0,0,0
30,"In terms of what is ahead for Simeone's side, they will host Las Palmas in the second leg of their last-16 Copa del Rey clash on Tuesday night, before welcoming Real Betis in the league next weekend.",2.52pm,26,15,138.657737077,0.0541564808997,0.222356937339,0.127542760591,0.00856440737294,0,0.16554,0,0,0,0,0,0,0,0,0,0
31,"Then comes a trip to Athletic Bilbao in the league on January 22, before ending the month with a visit to Alaves.",2.52pm,13,11,78.4602400854,0.127542760591,0.0568649809507,0.0116699158101,0.0596650905145,0,0.172385,0,0,0,0,0,0,0,0,0,0
32,Some pre-match pictures from the Atletico camp...¡Nuestros jugadores ya pisan en césped de Ipurua!,2.52pm,14,3,53.838776588,0.0116699158101,0.00856440737294,0.0792173917239,0.0117624300925,0,0.07081,0,0,0,0,0,0,0,0,0,0
33,"👟#EibarAtleti #AúpaAtleti pic.twitter.com/BuFUvT9cVU— Atlético de Madrid (@Atleti) January 7, 2017",2.52pm,17,0,27.9312332602,0.0792173917239,0.0596650905145,0.0,0.0,0,0.037735,0,0,0,0,0,0,0,0,0,0
34,"As for Eibar, a record of six wins, five draws and five defeats has brought Jose Luis Mendilibar's team 23 points and they are an extremely healthy 11 points clear of the relegation zone ahead of the second half of the campaign.",2.55pm,30,16,154.888010041,0.0,0.0117624300925,0.117046296584,0.0651485790225,0,0.12724,0,1,0,0,1,0,0,0,0,0
35,"Indeed, they will be looking up the division at this stage and the Gunners are actually only three points behind seventh-place Bilbao.",2.55pm,13,11,78.6480349818,0.117046296584,0.0,0.133518873344,0.118971284494,0,0.079365,0,0,0,0,0,0,0,0,0,0
36,They are going well this term.,2.55pm,4,3,22.0570192201,0.133518873344,0.0651485790225,0.0341744468976,0.0932055853554,0,0.0,0,0,0,0,0,0,0,0,0,0
37,"Eibar have only lost one of their last five in Spain's top flight, although they have drawn each of their last two – sharing the points at home to Alaves on December 11, before drawing 1-1 at Leganes in their final match before the winter break.",2.58pm,30,20,166.0163454,0.0341744468976,0.118971284494,0.112615489331,0.124457776577,0,0.12927,0,1,0,1,1,0,0,0,0,0
38,They have been difficult to beat this season and actually held league leaders Real Madrid to a 1-1 draw at the Bernabeu back in October.,2.58pm,15,11,84.2127271326,0.112615489331,0.0932055853554,0.0986882940464,0.0601935934519,0,0.17957,0,0,0,0,1,0,0,0,0,0
39,"Eibar should actually been relegated from La Liga after finishing 18th in the 2014-15 campaign, but Elche's financial problems meant that Eibar remained in the top flight.",3.02pm,20,10,102.545125486,0.0986882940464,0.124457776577,0.16091798233,0.0409042050516,0,0.22572,0,0,0,0,0,0,0,0,0,0
40,"They then finished 14th last term and as a result, are playing in their third straight La Liga campaign.",3.02pm,13,8,71.9848289132,0.16091798233,0.0601935934519,0.052419964128,0.0264969313705,0,0.105905,0,0,0,0,0,0,0,0,0,0
41,"There is still a lot of football to be played this season, but they have certainly shown that they can compete at this level.© Getty Images",3.02pm,12,15,88.1394686798,0.052419964128,0.0409042050516,0.0498639426097,0.0907419816943,0,0.106535,0,0,0,0,0,0,0,0,0,0
42,"Eibar's next fixture is at home to Osasuna in the Copa del Rey on Thursday night, before travelling to Sporting Gijon in the league next weekend.",3.05pm,19,10,97.2138485939,0.0498639426097,0.0264969313705,0.116423209557,0.0,0,0.145795,0,0,0,0,0,0,0,0,0,0
43,"They will then welcome Barcelona to this stadium on January 22, before ending the month with a home match against Deportivo La Coruna.",3.05pm,14,11,89.6353267373,0.116423209557,0.0907419816943,0.0,0.0602875036324,0,0.086955,0,0,0,0,0,0,0,0,0,0
44,Two great goalkeepers!,3.08pm,4,0,14.8564711968,0.0,0.0,0.0,0.0,1,0.02041,0,0,0,0,0,0,0,0,0,0
45,"👌👐🔴🔵 #EibarAtleti #AupaEibar pic.twitter.com/w6jr3V5lCM— SD Eibar (@SDEibar) January 7, 2017",3.08pm,16,0,32.5682521084,0.0,0.0602875036324,0.0,0.0,0,0.02,0,0,0,0,0,0,0,0,0,0
46,Here we go then - both sets of players have joined us on the pitch for the first period of action.,3.12pm,11,11,73.2210582878,0.0,0.0,0.039379662448,0.230633518029,0,0.11398,0,0,0,0,0,0,0,0,0,0
47,"Atletico are the favourites to collect all the points, and should win.",3.12pm,7,7,38.4196256911,0.039379662448,0.0,0.0,0.03590676831,0,0.104165,0,1,0,0,0,0,0,0,0,0
48,"However, Eibar have been really impressive this season, which sets us up for a very good contest.",3.12pm,12,8,64.0807645889,0.0,0.230633518029,0.0,0.0,0,0.070175,0,0,0,0,0,0,0,0,0,0
49,Kickoff is just around the corner!,3.12pm,4,3,22.1776590387,0.0,0.03590676831,0.495413879847,0.0196851446579,0,0.038465,0,0,0,0,0,0,0,0,0,0
50,KICKOFF!,0 min,2,0,4.79548918917,0.495413879847,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
51,Eibar kick things off in the Basque Country...,0 min,6,3,29.4213915533,0.0,0.0196851446579,0.0122426582719,0.0435016953459,0,0.176875,0,0,0,0,0,0,0,0,0,0
52,"... not quite a full house inside the stadium this afternoon, but there is a good atmosphere.",2 min,11,8,55.7367873591,0.0122426582719,0.0,0.100745774156,0.0295017515719,0,0.074075,0,0,0,0,0,0,0,0,0,0
53,"It would also be fair to say that the pitch is not in the best condition, but we should still have an entertaining game of football.",2 min,13,15,92.7040098081,0.100745774156,0.0435016953459,0.0490517778686,0.0769717670946,0,0.136835,0,0,0,0,0,0,0,0,0,0
54,"This will be a real test for Atletico, and they really cannot afford to drop more points.",2 min,9,11,62.1348799243,0.0490517778686,0.0295017515719,0.0477918220114,0.079257623763,0,0.08772,0,0,0,0,0,0,0,0,0,0
55,"Nervous moment for the Atletico goalkeeper as Enrich jumps ahead of him inside the penalty box, but the away side just manage to clear their lines following a short period of panic.",3 min,21,13,115.271225718,0.0477918220114,0.0769717670946,0.127053815129,0.151861493359,1,0.162535,0,1,0,0,0,1,0,0,0,0
56,Eibar continue to look long from deep positions and Enrich has been prepared to battle Godin and Savic at the heart of the Atletico defence.,5 min,15,11,87.8573168733,0.127053815129,0.079257623763,0.0340201258368,0.112990336829,0,0.18559,0,0,0,0,0,0,1,0,0,0
57,"As expected, Gimenez is playing in central midfield for Atletico, with the Uruguay international operating just ahead of his two centre-backs here.",5 min,15,10,79.955961191,0.0340201258368,0.151861493359,0.0803637826514,0.0228672025364,0,0.079365,0,0,0,0,0,0,0,0,0,0
58,End-to-end football in the last couple of minutes and it is Eibar that are causing most of the problems in a forward position.,7 min,11,13,67.3090683832,0.0803637826514,0.112990336829,0.0805464585374,0.0823277046099,0,0.22434,0,0,0,0,0,0,1,0,0,0
59,"Still no real opportunities to report, but it is a very open game.",7 min,8,7,46.339869579,0.0805464585374,0.0228672025364,0.0262889514716,0.0,0,0.09091,0,0,0,0,0,0,0,0,0,0
60,You just get the feeling that the first goal this afternoon - if there indeed is one - could be crucial.,10 min,12,10,71.6834726034,0.0262889514716,0.0823277046099,0.0348010948476,0.0662964576981,1,0.09892,0,0,0,0,0,0,0,0,0,0
61,Eibar are feeding off the support of their home fans at the moment and Atletico are not comfortable when the likes of Leon and Inui find time and space.,10 min,15,15,97.9086237943,0.0348010948476,0.0,0.138726600784,0.106867533553,0,0.15493,0,0,0,0,0,0,0,0,0,0
62,It is a good battle at the moment.,10 min,4,5,23.1018553095,0.138726600784,0.0662964576981,0.0978863810897,0.256859349458,0,0.08424,0,0,0,0,0,0,0,0,0,0
63,"We are still waiting for the first chance of the match, but it has been an entertaining opening 12 minutes.",12 min,11,11,70.4308191765,0.0978863810897,0.106867533553,0.157777798358,0.0470525882927,0,0.1457,0,0,0,0,0,0,0,0,0,0
64,"Frost is visible on the pitch, which is not the best, but the tempo has been good.",12 min,9,11,59.1998772138,0.157777798358,0.256859349458,0.108508158791,0.0825739795914,0,0.095075,0,0,0,0,0,0,0,0,0,0
