,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
0,Evening all!,8.01pm,2,1,9.78599794322,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1,Sports Mole's live Copa del Rey coverage continues from Camp Nou as holders Barcelona welcome Segunda B side Hercules for the second leg of their last-32 clash.,8.01pm,23,6,94.6352644909,0.0,0.0,0.12473348539,0.025320436388,0,0.319745,0,0,0,0,0,0,0,0,0,0
2,"It is a big ask for Hercules tonight, but the tie is level at 1-1 following the first leg last month.",8.01pm,14,9,66.7007056915,0.12473348539,0.0,0.0250087455927,0.0240826410319,0,0.23639,0,1,0,0,0,0,0,0,0,0
3,"What's more, Hercules incredibly recorded a 2-0 victory in this stadium during the 2010-11 La Liga season and therefore have previous in terms of winning here!",8.01pm,17,12,93.0915095994,0.0250087455927,0.025320436388,0.0790049891044,0.178147786173,0,0.165215,0,1,0,0,0,0,0,0,0,0
4,Be sure to stay tuned for what should be a fascinating night of football.,8.01pm,7,8,53.3521478836,0.0790049891044,0.0240826410319,0.0461106389337,0.0745898007468,0,0.11321,0,0,0,0,0,0,0,0,0,0
5,It was experienced Paraguay forward Nelson Valdez that struck twice for Hercules during their 2-0 victory away to Barcelona in September 2010 to help the Alicante-based team pull off one of the biggest shocks in Spain's top flight.,8.04pm,26,14,145.833989697,0.0461106389337,0.178147786173,0.112750012348,0.0507979245864,0,0.17915,0,0,0,0,0,0,0,0,0,0
6,"Times have changed since then, however, with Hercules now playing their football in the Segunda B Division and Barcelona still flying high at the top of the Spanish game.",8.04pm,20,12,105.046908238,0.112750012348,0.0745898007468,0.0779489507141,0.0600505819099,0,0.22381,0,0,0,0,0,0,0,0,0,0
7,"Second-leg matches involving the big teams at this stage of the competition are usually dead rubbers, but that is simply not the case tonight.",8.07pm,15,11,87.1756474029,0.0779489507141,0.0507979245864,0.139703262822,0.0604762599473,0,0.150175,0,0,0,0,0,0,0,0,0,0
8,This last-32 clash is currently level at 1-1 following the first leg in Alicante on November 30.,8.07pm,12,6,58.1360993175,0.139703262822,0.0600505819099,0.123886841627,0.00625412211903,0,0.181995,0,1,0,0,0,0,0,0,0,0
9,"Hercules actually took the lead on the night through David Mainz, before Carles Alena's first goal for the Barcelona first team levelled the scores.",8.07pm,19,8,90.4810394615,0.123886841627,0.0604762599473,0.0593125231183,0.0226006116311,1,0.19207,0,0,0,0,0,0,0,0,0,0
10,"Right, without further ado, let me bring you up-to-speed with the all-important team news from Camp Nou.",8.10pm,14,6,67.311725482,0.0593125231183,0.00625412211903,0.00573647785442,0.078640726931,0,0.079885,0,0,0,0,0,0,0,0,0,0
11,"Has Luis Enrique rested a number of his big players once again, or is the Spaniard taking no chances tonight?",8.10pm,12,10,77.0089731782,0.00573647785442,0.0226006116311,0.00757288119305,0.0,0,0.10526,0,0,0,0,0,0,0,0,0,0
12,Let's run through the two XIs that will start this Copa del Rey contest...,8.10pm,11,5,57.1528977875,0.00757288119305,0.078640726931,0.0,0.0982475012996,0,0.09329,0,0,0,0,0,0,0,0,0,0
13,"TEAMS!BARCA: Cillessen; Vidal, Umtiti, Mascherano, Digne; Denis, Rakitic, Gomes; Rafinha, Alcacer, TuranHERCULES: Buigues; Dalmau, Pena, Roman, Bueso; Rojas, Chechu, Checa; Berrocal, Minano, Gaspar",8.13pm,47,0,105.728118237,0.0,0.0,0.0632220903051,0.119442964308,0,0.046875,0,0,0,0,0,0,0,0,0,0
14,"Barcelona boss Luis Enrique has made nine changes to the team that started the 4-1 win over Espanyol at the weekend, with Javier Mascherano and Denis Suarez the only two players to keep their spots.",8.16pm,23,14,131.602651883,0.0632220903051,0.0982475012996,0.0585681585958,0.11202714971,0,0.428905,0,1,0,0,0,0,0,0,0,0
15,"Jasper Cillessen replaces Marc-Andre ter Stegen between the sticks, while Aleix Vidal, Lucas Digne and Paco Alcacer are among those that come into the XI.",8.16pm,19,9,104.13956795,0.0585681585958,0.119442964308,0.0535795099171,0.0254488709052,0,0.115125,0,0,0,0,0,0,0,0,0,0
16,"Lionel Messi, Luis Suarez and Neymar will play no part tonight, but Sergio Busquets and Andres Iniesta are both on the bench.© SilverHub",8.16pm,16,9,90.1480499566,0.0535795099171,0.11202714971,0.0946337364964,0.100008873011,0,0.15115,0,0,0,0,0,0,0,0,0,0
17,"As for Hercules, David Mainz, who scored in the first leg, is only on the bench.",8.19pm,11,9,53.91888342,0.0946337364964,0.0254488709052,0.0517153105526,0.0890636804824,0,0.27476,0,0,0,0,0,0,0,0,0,0
18,"Jose Luis Minano, Jesus Berrocal and Jose Gaspar will make up the away side's front three, while experienced midfielder Chechu starts in the middle of the park.",8.19pm,22,9,109.176828378,0.0517153105526,0.100008873011,0.104218861687,0.0,0,0.150175,0,0,0,0,0,0,0,0,0,0
19,"Paco Pena will skipper the team from central defence, but there is no place in the squad for Cameroon midfielder Franck Omgba.",8.19pm,14,10,87.8485419056,0.104218861687,0.0890636804824,0.095998735279,0.0608980675667,0,0.115315,0,0,0,0,0,0,0,0,0,0
20,So there we have it.,8.22pm,1,5,17.8912147135,0.095998735279,0.0,0.116675712688,0.0379992784485,0,0.02326,0,0,0,0,0,0,0,0,0,0
21,The two teams are in and we are now just about 40 minutes from kickoff on this mild evening in Barcelona.,8.22pm,9,13,75.8984288961,0.116675712688,0.0608980675667,0.115968245713,0.141447752688,0,0.107145,0,0,0,0,0,0,0,0,0,0
22,"I shall speak about the away side a little bit later, but let's start with Barcelona, who have their eye on a 29th Copa del Rey crown this season.",8.22pm,21,12,105.500828397,0.115968245713,0.0379992784485,0.0362201923085,0.117382652362,0,0.150645,0,0,0,0,0,0,0,0,0,0
23,They are also the holders of this competition after recording a 2-0 victory over Sevilla in the 2016 final.,8.22pm,10,10,65.4064960657,0.0362201923085,0.141447752688,0.0694567316983,0.097102814432,0,0.216385,0,0,0,0,0,0,0,0,0,0
24,"In fact, the Catalan giants have been present in each of the last three Copa finals and will have their eyes on a fourth.",8.22pm,12,14,82.8422777438,0.0694567316983,0.117382652362,0.101782387185,0.190269605443,0,0.17643,0,0,0,0,0,0,0,0,0,0
25,"With La Liga leaders Real Madrid taking part in the Club World Cup, Sunday's 4-1 win over Espanyol allowed Barcelona to move to within three points of Los Blancos at the top of the table.",8.25pm,27,11,137.217849347,0.101782387185,0.097102814432,0.140400296634,0.149477868591,0,0.23123,0,1,0,0,0,0,0,0,0,0
26,"The title race is still very much in the hands of Zinedine Zidane's side, but Barcelona have bounced back from a little stumble to win their last three games in all competitions.© SilverHub",8.25pm,21,14,116.637651864,0.140400296634,0.190269605443,0.0962824275891,0.0726474935137,0,0.169525,0,1,0,0,0,0,0,0,0,0
27,"After drawing 1-1 with Real Madrid at Camp Nou on December 3, Barcelona beat Borussia Monchengladbach 4-0 in their final Champions League group match, before putting three answered goals past Osasuna in the league.",8.28pm,28,9,129.566332674,0.0962824275891,0.149477868591,0.0792142682505,0.175845813702,1,0.187155,0,1,0,0,1,0,0,0,0,0
28,Arguably their finest performance of the season came at home to Espanyol on Sunday as Lionel Messi absolutely dazzled in a 4-1 success.,8.28pm,15,9,84.7188675323,0.0792142682505,0.0726474935137,0.144139247593,0.132777920899,0,0.231175,0,0,0,0,0,0,0,0,0,0
29,"It would be fair to say that the Copa del Rey is behind La Liga and the Champions League in terms of priorities for the Catalan giants this season, but with Real Madrid absolutely flying, this competition might well be Barcelona's best chance of a trophy this season.",8.32pm,32,20,177.475471683,0.144139247593,0.175845813702,0.117934464591,0.0724434817245,0,0.16307,0,0,0,0,0,0,0,0,0,0
30,It is not the worst thing in the world to fall back on if success in the league and Europe does not arrive once again.,8.32pm,10,16,92.2041316293,0.117934464591,0.132777920899,0.0513106756809,0.130465472281,0,0.14338,0,0,0,0,0,0,0,0,0,0
31,"After tonight's match, Barcelona will have 18 days off as the players recharge their batteries for the second half of the campaign.",8.35pm,14,11,78.4656727344,0.0513106756809,0.0724434817245,0.116523690474,0.131342044061,0,0.183235,0,0,0,0,0,0,0,0,0,0
32,"Their next league match is away to a brilliant Villarreal team on January 8 and Enrique's team will be hoping that Real Madrid have a stumble following their Club World Cup exertions, which is exactly what happened to Barcelona last season.© SilverHub",8.35pm,28,16,154.041932368,0.116523690474,0.130465472281,0.141212657044,0.0864926298592,0,0.1139,0,1,0,0,0,0,0,0,0,0
33,"As for Hercules, this is actually their best run in the Copa del Rey since the 2010-11 season, which was the last time that they competed in the top flight of Spanish football.",8.38pm,20,16,111.108300453,0.141212657044,0.131342044061,0.200657792859,0.126056889143,0,0.216025,0,0,0,0,0,0,0,0,0,0
34,They dropped to the Segunda in 2011 and have since fallen to the third tier after another relegation in the 2013-14 season.,8.38pm,12,11,75.2930872964,0.200657792859,0.0864926298592,0.171432884842,0.0397702811678,0,0.16265,0,0,0,0,0,0,0,0,0,0
35,"Hercules have finished fourth and third respectively in each of their last two Segunda B seasons, but are currently well placed to challenge for promotion this term – sitting fourth in the table on 33 points.",8.42pm,24,14,134.500393795,0.171432884842,0.126056889143,0.126013815062,0.152958911729,0,0.16734,0,0,0,0,0,0,0,0,0,0
36,They are just four points behind second-place Alcoyano and just six points off Barcelona II.,8.42pm,10,6,59.7356891621,0.126013815062,0.0397702811678,0.0420648278563,0.0,0,0.037735,0,0,0,0,0,0,0,0,0,0
37,"In truth, progressing past this stage of the Copa del Rey will be very tough and their focus has to be on gaining promotion to the second tier once again.",8.42pm,15,17,109.524489094,0.0420648278563,0.152958911729,0.0,0.107320629024,0,0.214425,0,0,0,0,0,0,0,0,0,0
38,Kickoff at Camp Nou is now under 20 minutes away!,8.42pm,7,4,40.3539631358,0.0,0.0,0.0216838836584,0.0173679044366,0,0.09582,0,0,0,0,0,0,0,0,0,0
39,"While it is a very difficult task for the visitors, they have won each of their last three in the league without conceding since the first leg with Barcelona.",8.45pm,14,17,99.3996574688,0.0216838836584,0.107320629024,0.145326958556,0.0624664603764,0,0.265875,1,0,0,0,0,0,0,0,0,0
40,"Goals have been a bit of a problem – scoring just 27 times in 19 league matches – but they have only conceded 15 times, which is the second-best defensive record in the division.",8.45pm,20,16,116.745260845,0.145326958556,0.0173679044366,0.0264155298075,0.0,1,0.147035,0,0,0,0,0,0,0,0,0,0
41,It would be some achievement if they could pull off a result tonight.,8.45pm,7,7,51.9842661909,0.0264155298075,0.0624664603764,0.0,0.0,0,0.058825,0,0,0,0,0,0,0,0,0,0
42,Calentando en el Camp Nou.,8.48pm,6,0,24.145043525,0.0,0.0,0.106507637608,0.0,0,0.063405,0,0,0,0,0,0,0,0,0,0
43,"A media hora de comenzar el partido #MachoHércules pic.twitter.com/bpSVNGhLhV— Hércules CF Oficial (@cfhercules) December 21, 2016",8.48pm,20,1,75.5570519051,0.106507637608,0.0,0.0,0.0,0,0.017855,0,0,0,0,0,0,0,0,0,0
44,"Just a reminder of the two teams for tonight's match...BARCA: Cillessen; Vidal, Umtiti, Mascherano, Digne; Denis, Rakitic, Gomes; Rafinha, Alcacer, TuranHERCULES: Buigues; Dalmau, Pena, Roman, Bueso; Rojas, Chechu, Checa; Berrocal, Minano, Gaspar",8.52pm,52,5,132.907247494,0.0,0.0,0.0371667235373,0.032411403244,0,0.109975,0,0,0,0,0,0,0,0,0,0
45,Here we go then - both sets of players join us on the pitch for the first period.,8.55pm,10,9,66.2559181966,0.0371667235373,0.0,0.064254728411,0.0134813860989,0,0.13678,0,0,0,0,0,0,0,0,0,0
46,"Barcelona struggled to a 1-1 draw with Hercules in the first leg, but Enrique has sent out a very experienced XI tonight.",8.55pm,14,10,69.3073198879,0.064254728411,0.032411403244,0.0555727144225,0.0,0,0.28034,0,0,0,0,1,0,0,0,0,0
47,"It would be a major shock if they did not get the job done, but Hercules have previous in this ground!",8.55pm,11,12,79.7605935102,0.0555727144225,0.0134813860989,0.0,0.0,0,0.118645,0,0,0,0,0,0,0,0,0,0
48,KICKOFF!,0 min,2,0,4.86072971104,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
49,Barcelona kick things off at Camp Nou...,0 min,6,2,27.6284224925,0.0,0.0,0.159893540206,0.0,0,0.121665,0,0,0,0,0,0,0,0,0,0
50,"... far from a full house inside Camp Nou tonight, but there is still a good atmosphere and those in attendance will be looking for a strong Barcelona performance.",2 min,18,13,98.7152770426,0.159893540206,0.0,0.0654561530507,0.011638133926,0,0.116375,0,0,0,0,0,0,0,0,0,0
51,"Vidal breaks down the right immediately for the home side and delivers low towards Alcacer, but Buigues is on hand to collect.",2 min,15,9,78.0541670281,0.0654561530507,0.0,0.108255272103,0.0297668295652,0,0.184325,0,0,0,0,0,0,0,0,0,0
52,"As expected, the home side have been in control of the early possession as they look to take control of this tie.",4 min,12,12,76.9275577733,0.108255272103,0.011638133926,0.100084621308,0.0862420599285,0,0.15058,0,0,0,0,0,0,0,0,0,0
53,"Hercules are just about surviving as they shuffle across the pitch, but it could be a long night if that pattern of play continues.",4 min,13,13,89.2444152906,0.100084621308,0.0297668295652,0.0347308963452,0.0246066795877,0,0.153845,0,0,0,0,0,0,0,0,0,0
54,There is a sea of white shirts in front of Barcelona.,4 min,6,6,36.5868577494,0.0347308963452,0.0862420599285,0.0463101947729,0.0,0,0.08696,0,0,0,0,0,0,0,0,0,0
55,"Digne breaks forward for Barcelona and decides to have a pop from a wide angle, but his effort is over the crossbar.",5 min,12,12,70.9491638179,0.0463101947729,0.0246066795877,0.0507948970166,0.180838813242,0,0.142855,0,0,0,0,0,0,0,0,0,0
56,Hercules have not managed to enjoy any possession early on here.,5 min,6,6,42.1519288727,0.0507948970166,0.0,0.0190613678886,0.137427363212,0,0.08163,0,0,0,0,0,0,0,0,0,0
