,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
0,Afternoon all!,1.16pm,2,1,8.33506691606,0.0,0.0,0.0,0.0,0,0.02857,0,0,0,0,0,0,0,0,0,0
1,Sports Mole's live La Liga coverage continues from Camp Nou and it is quite a special one as Barcelona welcome Real Madrid for the first Clasico of the season.,1.16pm,21,10,106.391826722,0.0,0.0,0.0621551156886,0.0660669004704,0,0.19573,0,0,0,0,0,0,0,0,0,0
2,Six points currently separate these two teams in Spain's top flight and victory for Real Madrid would see them open up a very healthy advantage ahead of the winter break in Spain.,1.16pm,23,11,127.829193362,0.0621551156886,0.0,0.144537659294,0.087758444016,0,0.149025,0,1,0,0,0,0,0,0,0,0
3,It should be an absolute cracker from Spain!,1.16pm,4,5,35.4311705553,0.144537659294,0.0660669004704,0.0281507870737,0.0,0,0.054055,0,0,0,0,0,0,0,0,0,0
4,"Kickoff at Camp Nou is not actually for another two hours (3.15pm UK time), but be sure to stick with me for all of the build-up and indeed the team news, which is expected to land around the 2.15pm mark.",1.19pm,26,19,142.806230154,0.0281507870737,0.087758444016,0.0829079291136,0.0119582307398,0,0.11905,0,0,0,0,0,0,0,0,0,0
5,"Both of these teams were in Copa del Rey action during the week, but sweeping changes are expected.",1.19pm,11,9,74.0288398778,0.0829079291136,0.0,0.0,0.148801382083,0,0.17021,0,0,0,0,0,0,0,0,0,0
6,Cristiano Ronaldo and Lionel Messi will once again lock horns here.,1.19pm,7,5,49.4946062777,0.0,0.0119582307398,0.0,0.0,0,0.090015,0,0,0,0,0,0,0,0,0,0
7,"Matches between these two teams are always important, they always mean something.",1.22pm,10,4,56.6902045508,0.0,0.148801382083,0.0,0.0367314411295,0,0.041665,0,0,0,0,0,0,0,0,0,0
8,But you just get the feeling that this is one of the biggest in recent seasons.,1.22pm,7,10,56.813802451,0.0,0.0,0.0924385725571,0.0650666979621,0,0.113435,0,0,0,0,0,0,0,0,0,0
9,We are now in December and this cannot be considered early in the season.,1.22pm,5,11,52.6624988002,0.0924385725571,0.0367314411295,0.0917690501418,0.14086063629,0,0.128645,0,0,0,0,0,0,0,0,0,0
10,"Victory for Real Madrid would see them take a nine-point lead over their rivals in La Liga, which would be some advantage at this stage of the campaign.",1.22pm,17,13,97.7092826351,0.0917690501418,0.0650666979621,0.338750265485,0.0398057920575,0,0.184145,0,0,0,0,0,0,0,0,0,0
11,"In England, a nine-point lead can evaporate very quickly indeed, but it would be difficult to see Real Madrid throwing away that advantage, especially when considering that they have still not lost in the league this season.",1.25pm,24,17,134.057687184,0.338750265485,0.14086063629,0.14802445057,0.0,0,0.16556,0,1,0,1,0,0,0,0,0,0
12,"Zinedine Zidane's side have not always been great this term, but they have managed to grind out wins and that has not been the case for Barcelona in recent weeks.© Getty Images",1.25pm,17,17,120.808559698,0.14802445057,0.0398057920575,0.0,0.0434099688053,0,0.165545,0,1,0,0,0,0,0,0,0,0
13,H2H!,1.28pm,2,0,5.94520748877,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
14,This afternoon will be the 232nd meeting between the two rivals in all competitions.,1.28pm,7,8,53.3404617574,0.0,0.0434099688053,0.0713674101013,0.187497189324,0,0.09091,0,0,0,0,0,0,0,0,0,0
15,"Real Madrid have won 93 of those matches to Barcelona's 90, while the remaining 48 have finished all square.",1.28pm,13,9,75.3239422533,0.0713674101013,0.0,0.064033720904,0.117770438371,0,0.1254,1,0,0,0,0,0,0,0,0,0
16,"In La Liga, Real Madrid also lead the head-to-head 72 wins to Barcelona's 68, but home advantage is absolutely massive when dissecting the statistics between these two Clasico rivals.",1.28pm,24,9,111.232164094,0.064033720904,0.187497189324,0.164937202174,0.125987804286,0,0.15357,0,1,0,0,0,0,0,0,0,0
17,"Indeed, Real Madrid have 52 home wins in this fixture and Barcelona 49.",1.32pm,11,4,46.2615779576,0.164937202174,0.117770438371,0.216657358537,0.288271180447,0,0.1232,0,1,0,0,0,0,0,0,0,0
18,"Away from home, Real Madrid have only won 20 to Barcelona's 19.",1.32pm,10,5,42.4341381635,0.216657358537,0.125987804286,0.144496409041,0.054916389705,0,0.12357,1,0,0,0,0,0,0,0,0,0
19,Real Madrid have also scored the most goals in this fixture – 390 to Barcelona's 376.,1.32pm,12,6,54.4386199923,0.144496409041,0.288271180447,0.0838470478685,0.0832087636087,1,0.15659,0,0,0,0,0,0,0,0,0,0
20,"Real Madrid are ahead in almost every area, but there is not much in it.",1.32pm,9,8,53.2842320389,0.0838470478685,0.054916389705,0.0307285344862,0.0209613963992,0,0.137445,0,0,0,0,0,0,0,0,0,0
21,The last four El Clasicos have actually all taken place in the league and both teams have won twice.,1.35pm,11,9,74.4780612353,0.0307285344862,0.0832087636087,0.255611984081,0.0565180979286,0,0.16848,1,0,0,0,0,0,0,0,0,0
22,"Indeed, both won their home match during the 2014-15 campaign, but incredibly, both won the away match last season.",1.35pm,14,9,67.5440883633,0.255611984081,0.0209613963992,0.0819920373026,0.0407649130465,0,0.097865,1,0,0,0,0,0,0,0,0,0
23,"Barcelona were 4-0 winners when they travelled to the Bernabeu in November 2015, but Real Madrid recorded a 2-1 victory when they travelled to Camp Nou last season.© AFP",1.35pm,19,11,100.601782673,0.0819920373026,0.0565180979286,0.101830713718,0.0360494862558,0,0.145445,0,1,0,0,0,0,0,0,0,0
24,"Real Madrid might have the better record in this fixture, but they have not lifted the Spanish title since 2012, with Barcelona and Atletico Madrid sharing the crown since then.",1.38pm,20,13,113.020296701,0.101830713718,0.0407649130465,0.0864661035266,0.132444136492,0,0.13193,0,0,0,0,0,0,0,0,0,0
25,"It is just not good enough for a team of Real Madrid's ilk, but there is a general feeling that this could be their year.",1.38pm,13,15,85.0256921941,0.0864661035266,0.0360494862558,0.0647329462287,0.0245882543252,0,0.16501,0,0,0,0,0,0,0,0,0,0
26,"If the opening 13 matches of the 2016-17 campaign are anything to go by, then that might well be the case.",1.38pm,12,11,77.0249278087,0.0647329462287,0.132444136492,0.226175785518,0.0416309593005,0,0.1631,0,0,0,0,0,0,0,0,0,0
27,"Indeed, we are 13 games into the 2016-17 La Liga season and Real Madrid lead the way on 33 points, having recorded 10 wins and three draws.",1.42pm,21,9,102.45243779,0.226175785518,0.0245882543252,0.0380631204846,0.146295996988,0,0.121685,0,1,0,0,1,0,0,0,0,0
28,They have also scored the most goals – 36 – and have the second-best defensive record of just 11 goals conceded behind sixth-place Villarreal.,1.42pm,16,9,82.5888766913,0.0380631204846,0.0416309593005,0.0884735096319,0.053126011355,1,0.094255,0,0,0,0,0,0,0,0,0,0
29,Barcelona entered the weekend in second position in La Liga and they are going to stay there as Sevilla are currently losing 2-0 at Granada in the very latter stages of that match.,1.45pm,18,16,120.333593515,0.0884735096319,0.146295996988,0.0283906841749,0.0760804874925,0,0.174065,0,0,0,0,0,0,1,0,0,0
30,"From 13 league matches, Barcelona have recorded eight wins, three draws and two defeats.",1.45pm,14,3,58.0406771172,0.0283906841749,0.053126011355,0.0364443122741,0.0,0,0.06383,0,1,0,0,1,0,0,0,0,0
31,"They have scored 33 times and conceded 14, leaving them with a goal difference of plus 19 at this stage of the season.© SilverHub",1.45pm,14,11,93.6467460647,0.0364443122741,0.0760804874925,0.0663753378547,0.0404743630439,1,0.11344,0,0,0,0,0,0,0,0,0,0
32,"Sevilla are really impressing this season under new boss Jorge Sampaoli, while a change of management for Villarreal has not curtailed their progress.",1.48pm,15,10,101.862607078,0.0663753378547,0.0,0.0259250236393,0.029667705337,0,0.06557,0,0,0,0,0,0,0,0,0,0
33,Real Sociedad are also enjoying a fine campaign and dominated Barcelona in Sunday's 1-1 draw at the Anoeta.,1.48pm,14,6,63.0268284885,0.0259250236393,0.0404743630439,0.0125014154931,0.0413860499814,0,0.170205,0,0,0,0,1,0,0,0,0,0
34,"Those two teams will hope to challenge for the top four, but it remains to be seen whether Atletico Madrid can challenge for the title.",1.48pm,15,12,96.4485428015,0.0125014154931,0.029667705337,0.0661576191815,0.124664338235,0,0.18324,0,0,0,0,0,0,0,0,0,0
