,text,time,len,len_stop,tfidf,sim_p,sim_pp,sim_n,sim_nn,goal,score,won,win,lose,lost,draw,penalty,position,breakthrough,header,offside
0,Afternoon all!,2.16pm,2,1,8.02631876985,0.0,0.0,0.0,0.0,0,0.025005,0,0,0,0,0,0,0,0,0,0
1,This match will be the ninth fixture between Eibar and Atletico in league football.,2.19pm,8,7,43.1191991666,0.0,0.0,0.072187212045,0.092427768349,0,0.13034,0,0,0,0,0,0,0,0,0,0
2,Their first meeting occurred in the Segunda Division during the 2000-01 campaign and Eibar actually recorded a 2-1 victory on home soil.,2.19pm,15,8,69.1981238547,0.072187212045,0.0,0.134318040822,0.0187241776669,0,0.179035,0,0,0,0,0,0,0,0,0,0
3,"Atletico have won each of their six meetings since, however, including a 2-0 victory in this stadium last season and a 3-1 success in their last clash at the Vicente Calderon.",2.19pm,20,14,99.2824436483,0.134318040822,0.092427768349,0.00813173371981,0.256854459546,0,0.184325,1,0,0,0,0,0,0,0,0,0
4,"Right, without further ado, let me bring you up-to-speed with the all-important team news from the Ipurua.",2.22pm,13,7,62.5482700089,0.00813173371981,0.0187241776669,0.0146522069809,0.0911736264037,0,0.086205,0,0,0,0,0,0,0,0,0,0
5,Both of these teams were in Copa del Rey action during the week – Eibar recording a 3-0 victory at Osasuna in the first leg of their last-16 clash and Atletico running out 2-0 winners at Las Palmas.,2.22pm,23,16,121.22169847,0.0146522069809,0.256854459546,0.039491491273,0.0163493217499,0,0.206475,0,1,0,0,0,0,0,0,0,0
6,"Eibar are still without the services of injured pair Kike and Ivan Ramis, but Jose Luis Mendilibar otherwise has a fully-fit squad to choose from.",2.28pm,18,9,89.8140640095,0.039491491273,0.0911736264037,0.0320710051177,0.0141493720224,0,0.10294,0,0,0,0,0,0,0,0,0,0
7,"Sergi Enrich will once again lead the line, while Pedro Leon, Adrian and Takashi Inui will provide support from a deep position.",2.28pm,16,9,87.417673586,0.0320710051177,0.0163493217499,0.0148218240259,0.0,0,0.08868,0,0,0,0,0,0,1,0,0,0
8,"Bebe, however, is back on the bench despite netting in the team's 3-0 success away at Osasuna during the week.",2.28pm,16,8,67.8291529097,0.0148218240259,0.0141493720224,0.0,0.0,0,0.173645,0,0,0,0,0,0,0,0,0,0
9,"As for Atletico, head coach",2.32pm,4,2,17.669020704,0.0,0.0,0.0,0.0,0,0.048785,0,0,0,0,0,0,0,0,0,0
10,So there we have it.,2.35pm,1,5,17.065350993,0.0,0.0,0.0969277797172,0.0403498717492,0,0.044445,0,0,0,0,0,0,0,0,0,0
11,The two teams are in and we are now just about 40 minutes from kickoff on this mild afternoon in Eibar.,2.35pm,9,13,69.9009439032,0.0969277797172,0.0,0.0944017938481,0.128587184116,0,0.114755,0,0,0,0,0,0,0,0,0,0
12,"I shall speak about the home side and their impressive form a little bit later, but let's start with Atletico, who have really struggled to find consistency this season.",2.35pm,21,12,102.794476332,0.0944017938481,0.0403498717492,0.0519129408081,0.138772719656,0,0.15357,0,0,0,0,0,0,0,0,0,0
13,"As it stands, Simeone's side are down in sixth position in the table and 12 points off league leaders Real Madrid.",2.35pm,15,9,72.9146067663,0.0519129408081,0.128587184116,0.128532448535,0.236205772899,0,0.2266,0,0,0,0,0,0,1,0,0,0
14,"Atletico are only one point behind fourth-place Villarreal and it would be a major surprise if they finished outside of the top four this season, but even a top-three challenge seems difficult due to the form of Sevilla and of course Barcelona, who will press Real Madrid hard in the second half of the campaign.",2.38pm,34,24,182.183165154,0.128532448535,0.138772719656,0.149704711633,0.171933284547,0,0.155295,0,0,0,0,0,0,0,0,0,0
15,"Overall, it has been a difficult league campaign for Simeone's Madrid giants.",2.38pm,10,5,41.6833038032,0.149704711633,0.236205772899,0.0335266007399,0.0,0,0.113945,0,0,0,0,0,0,0,0,0,0
